78	68	1	47	10	82	48	24	86	64	116	73	26	42	115	138	104	48	71	15	95	38	25	110	100	81	21	26	42	2	112	15	69	21	33	59	41	33	63	90	18	100	81	88	133	28	102	77	73	26	42	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	62	86	84	93	127	73	70	3	107	2	98	79	51	69	14	37	128	89	72	21	28	30	42	67	58	13	33	2	98	79	51	29	2	98	72	21	29	106	62	72	21	29	59	28	72	21	29	108	23	102	74	29	104	82	29	57	31	90	68	21	25	28	30	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
78	65	1	47	10	82	48	24	86	64	116	73	26	42	115	138	104	48	71	15	95	38	25	110	100	81	21	26	42	2	112	15	69	21	33	59	41	33	63	90	18	100	81	88	133	28	102	77	73	26	42	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	49	27	122	54	19	113	26	1	127	6	36	11	122	44	8	49	17	109	85	122	78	65	28	36	7	1	110	8	101	75	92	120	116	40	123	77	64	81	94	36	7	1	111	41	93	127	60	112	20	105	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
78	65	1	47	10	82	48	24	86	64	116	73	26	42	115	138	104	48	71	15	95	38	25	110	100	81	21	26	42	2	112	15	69	21	33	59	41	33	63	90	18	100	81	88	133	28	102	77	73	26	42	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	49	27	122	54	19	113	26	1	127	6	36	11	122	44	8	49	17	109	85	122	78	65	28	36	7	1	110	8	101	75	92	120	116	40	123	77	64	81	94	36	7	1	111	41	93	127	60	112	20	105	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
78	65	1	47	10	82	48	24	86	64	116	73	26	42	115	138	104	48	71	15	95	38	25	110	100	81	21	26	42	2	112	15	69	21	33	59	41	33	63	90	18	100	81	88	133	28	102	77	73	26	42	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	49	27	122	54	19	113	26	1	127	6	36	11	122	44	8	49	17	109	85	122	78	65	28	36	7	1	110	8	101	75	92	120	116	40	123	77	64	81	94	36	7	1	111	41	93	127	60	112	20	105	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
73	68	1	37	56	144	49	136	76	6	131	32	91	23	117	2	140	9	76	105	114	2	57	37	13	137	7	9	84	74	2	125	83	76	41	92	22	94	21	26	42	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	62	86	84	93	127	73	70	3	107	2	98	79	51	69	14	37	128	89	72	21	28	30	42	67	58	13	33	2	98	79	51	29	2	98	72	21	29	106	62	72	21	29	59	28	72	21	29	108	23	102	74	29	104	82	29	57	31	90	68	21	25	28	30	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	0.33333333333333326	0.0	0.0	0.0	0.33333333333333326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.33333333333333326	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
78	68	1	47	10	82	48	24	86	64	116	73	26	42	115	138	104	48	71	15	95	38	25	110	100	81	21	26	42	2	112	15	69	21	33	59	41	33	63	90	18	100	81	88	133	28	102	77	73	26	42	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	62	86	84	93	127	73	70	3	107	2	98	79	51	69	14	37	128	89	72	21	28	30	42	67	58	13	33	2	98	79	51	29	2	98	72	21	29	106	62	72	21	29	59	28	72	21	29	108	23	102	74	29	104	82	29	57	31	90	68	21	25	28	30	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
78	68	1	47	10	82	48	24	86	64	116	73	26	42	115	138	104	48	71	15	95	38	25	110	100	81	21	26	42	2	112	15	69	21	33	59	41	33	63	90	18	100	81	88	133	28	102	77	73	26	42	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	62	86	84	93	127	73	70	3	107	2	98	79	51	69	14	37	128	89	72	21	28	30	42	67	58	13	33	2	98	79	51	29	2	98	72	21	29	106	62	72	21	29	59	28	72	21	29	108	23	102	74	29	104	82	29	57	31	90	68	21	25	28	30	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
78	65	1	47	10	82	48	24	86	64	116	73	26	42	115	138	104	48	71	15	95	38	25	110	100	81	21	26	42	2	112	15	69	21	33	59	41	33	63	90	18	100	81	88	133	28	102	77	73	26	42	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	49	27	122	54	19	113	26	1	127	6	36	11	122	44	8	49	17	109	85	122	78	65	28	36	7	1	110	8	101	75	92	120	116	40	123	77	64	81	94	36	7	1	111	41	93	127	60	112	20	105	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
78	68	1	47	10	82	48	24	86	64	116	73	26	42	115	138	104	48	71	15	95	38	25	110	100	81	21	26	42	2	112	15	69	21	33	59	41	33	63	90	18	100	81	88	133	28	102	77	73	26	42	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	62	86	84	93	127	73	70	3	107	2	98	79	51	69	14	37	128	89	72	21	28	30	42	67	58	13	33	2	98	79	51	29	2	98	72	21	29	106	62	72	21	29	59	28	72	21	29	108	23	102	74	29	104	82	29	57	31	90	68	21	25	28	30	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
78	68	1	47	10	82	48	24	86	64	116	73	26	42	115	138	104	48	71	15	95	38	25	110	100	81	21	26	42	2	112	15	69	21	33	59	41	33	63	90	18	100	81	88	133	28	102	77	73	26	42	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	93	62	86	84	93	127	73	70	3	107	2	98	79	51	69	14	37	128	89	72	21	28	30	42	67	58	13	33	2	98	79	51	29	2	98	72	21	29	106	62	72	21	29	59	28	72	21	29	108	23	102	74	29	104	82	29	57	31	90	68	21	25	28	30	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	39	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5	0.0	0.5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
